sku,qty,is_in_stock
626076,0.0000,1
626077,0.0000,1
626078,0.0000,1
626079,0.0000,1
626080,0.0000,1
626081,0.0000,1
626083,0.0000,1
626084,0.0000,1
626086,0.0000,1
626088,0.0000,1
626089,0.0000,1
626090,0.0000,1
626091,0.0000,1
626092,0.0000,1
626093,0.0000,1
626094,0.0000,1
626095,0.0000,1
626096,0.0000,1
626097,0.0000,1
626098,0.0000,1
626099,0.0000,1
626100,0.0000,1
626101,0.0000,1
626102,0.0000,1
626103,0.0000,1
626104,0.0000,1
626105,0.0000,1
626106,0.0000,1
626107,0.0000,1
626108,0.0000,1
626109,0.0000,1
626110,0.0000,1
626111,0.0000,1
626112,0.0000,1
626113,0.0000,1
626114,0.0000,1
626115,0.0000,1
626116,0.0000,1
626117,0.0000,1
626118,0.0000,1
626119,0.0000,1
626120,0.0000,1
626121,0.0000,1
626122,0.0000,1
626123,0.0000,1
626124,0.0000,1
626125,0.0000,1
626126,0.0000,1
626127,0.0000,1
626128,0.0000,1
626129,0.0000,1
626130,0.0000,1
626131,0.0000,1
626132,0.0000,1
626133,0.0000,1
626134,0.0000,1
626135,0.0000,1
626136,0.0000,1
626137,0.0000,1
626138,0.0000,1
626139,0.0000,1
626140,0.0000,1
626141,0.0000,1
626142,0.0000,1
626143,0.0000,1
626144,0.0000,1
626146,0.0000,1
626147,0.0000,1
626148,0.0000,1
626149,0.0000,1
626150,0.0000,1
626151,0.0000,1
626152,0.0000,1
626153,0.0000,1
626154,0.0000,1
626155,0.0000,1
626156,0.0000,1
626157,0.0000,1
626158,0.0000,1
626159,0.0000,1
626160,0.0000,1
626161,0.0000,1
626162,0.0000,1
626163,0.0000,1
626165,0.0000,1
626166,0.0000,1
626167,0.0000,1
626168,0.0000,1
626169,0.0000,1
626170,0.0000,1
626171,0.0000,1
626172,0.0000,1
626173,0.0000,1
626174,0.0000,1
626175,0.0000,1
626176,0.0000,1
626177,0.0000,1
626178,0.0000,1
626179,0.0000,1
626180,0.0000,1
626181,0.0000,1
626182,0.0000,1
626183,0.0000,1
626184,0.0000,1
626185,0.0000,1
626186,0.0000,1
626187,0.0000,1
626188,0.0000,1
626189,0.0000,1
626190,0.0000,1
626191,0.0000,1
626192,0.0000,1
626193,0.0000,1
626194,0.0000,1
626195,0.0000,1
626196,0.0000,1
626197,0.0000,1
626198,0.0000,1
626199,0.0000,1
626201,0.0000,1
626202,0.0000,1
626203,0.0000,1
626204,0.0000,1
626205,0.0000,1
626206,0.0000,1
626207,0.0000,1
626208,0.0000,1
626209,0.0000,1
626210,0.0000,1
626211,0.0000,1
626212,0.0000,1
626213,0.0000,1
626214,0.0000,1
626215,0.0000,1
626217,0.0000,1
626219,0.0000,1
626221,0.0000,1
626222,0.0000,1
626223,0.0000,1
626224,0.0000,1
626225,0.0000,1
626226,0.0000,1
626227,0.0000,1
626228,0.0000,1
626229,0.0000,1
626230,0.0000,1
626231,0.0000,1
626232,0.0000,1
626233,0.0000,1
626234,0.0000,1
626235,0.0000,1
626236,0.0000,1
626237,0.0000,1
626238,0.0000,1
626239,0.0000,1
626240,0.0000,1
626241,0.0000,1
626242,0.0000,1
626243,0.0000,1
626244,0.0000,1
626246,0.0000,1
626247,0.0000,1
626248,0.0000,1
626249,0.0000,1
626250,0.0000,1
626252,0.0000,1
626253,0.0000,1
626254,0.0000,1
626255,0.0000,1
626256,0.0000,1
626257,0.0000,1
626259,0.0000,1
626260,0.0000,1
626261,0.0000,1
626262,0.0000,1
626263,0.0000,1
626264,0.0000,1
626265,0.0000,1
626266,0.0000,1
626267,0.0000,1
626268,0.0000,1
626269,0.0000,1
626270,0.0000,1
626271,0.0000,1
626272,0.0000,1
626273,0.0000,1
626274,0.0000,1
626275,0.0000,1
626276,0.0000,1
626277,0.0000,1
626278,0.0000,1
626279,0.0000,1
626280,0.0000,1
626281,0.0000,1
626282,0.0000,1
626283,0.0000,1
626284,0.0000,1
626285,0.0000,1
626286,0.0000,1
626287,0.0000,1
626288,0.0000,1
626289,0.0000,1
626290,0.0000,1
626291,0.0000,1
626292,0.0000,1
626293,0.0000,1
626294,0.0000,1
626295,0.0000,1
626296,0.0000,1
626297,0.0000,1
626298,0.0000,1
626299,0.0000,1
626300,0.0000,1
626301,0.0000,1
626302,0.0000,1
626303,0.0000,1
626304,0.0000,1
626305,0.0000,1
626306,0.0000,1
626307,0.0000,1
626308,0.0000,1
626309,0.0000,1
626310,0.0000,1
626311,0.0000,1
626312,0.0000,1
626313,0.0000,1
626314,0.0000,1
626315,0.0000,1
626316,0.0000,1
626317,0.0000,1
626318,0.0000,1
626319,0.0000,1
626321,0.0000,1
626323,0.0000,1
626325,0.0000,1
626327,0.0000,1
626329,0.0000,1
626330,0.0000,1
626332,0.0000,1
626334,0.0000,1
626335,0.0000,1
626337,0.0000,1
626338,0.0000,1
626339,0.0000,1
626340,0.0000,1
626341,0.0000,1
626342,0.0000,1
626343,0.0000,1
626344,0.0000,1
626345,0.0000,1
626346,0.0000,1
626347,0.0000,1
626348,0.0000,1
626350,0.0000,1
626351,0.0000,1
626352,0.0000,1
626353,0.0000,1
626354,0.0000,1
626355,0.0000,1
626356,0.0000,1
626357,0.0000,1
626358,0.0000,1
626359,0.0000,1
626360,0.0000,1
626361,0.0000,1
626363,0.0000,1
626364,0.0000,1
626365,0.0000,1
626366,0.0000,1
626367,0.0000,1
626368,0.0000,1
626369,0.0000,1
626370,0.0000,1
626371,0.0000,1
626373,0.0000,1
626374,0.0000,1
626375,0.0000,1
626376,0.0000,1
626377,0.0000,1
626378,0.0000,1
626379,0.0000,1
626380,0.0000,1
626381,0.0000,1
626382,0.0000,1
626383,0.0000,1
626384,0.0000,1
626385,0.0000,1
626386,0.0000,1
626387,0.0000,1
626389,0.0000,1
626391,0.0000,1
626392,0.0000,1
626393,0.0000,1
626394,0.0000,1
626395,0.0000,1
626396,0.0000,1
626397,0.0000,1
626398,0.0000,1
626399,0.0000,1
626400,0.0000,1
626401,0.0000,1
626402,0.0000,1
626403,0.0000,1
626404,0.0000,1
626405,0.0000,1
626406,0.0000,1
626407,0.0000,1
626408,0.0000,1
626409,0.0000,1
626410,0.0000,1
626411,0.0000,1
626412,0.0000,1
626413,0.0000,1
626414,0.0000,1
626415,0.0000,1
626416,0.0000,1
626417,0.0000,1
626418,0.0000,1
626419,0.0000,1
626420,0.0000,1
626421,0.0000,1
626422,0.0000,1
626423,0.0000,1
626424,0.0000,1
626425,0.0000,1
626426,0.0000,1
626427,0.0000,1
626428,0.0000,1
626429,0.0000,1
626430,0.0000,1
626431,0.0000,1
626432,0.0000,1
626433,0.0000,1
626434,0.0000,1
626435,0.0000,1
626436,0.0000,1
626437,0.0000,1
626438,0.0000,1
626439,0.0000,1
626440,0.0000,1
626441,0.0000,1
626442,0.0000,1
626443,0.0000,1
626444,0.0000,1
626445,0.0000,1
626447,0.0000,1
626449,0.0000,1
626451,0.0000,1
626453,0.0000,1
626455,0.0000,1
626456,0.0000,1
626458,0.0000,1
626459,0.0000,1
626460,0.0000,1
626461,0.0000,1
626463,0.0000,1
626464,0.0000,1
626465,0.0000,1
626466,0.0000,1
626467,0.0000,1
626468,0.0000,1
626469,0.0000,1
626470,0.0000,1
626471,0.0000,1
626472,0.0000,1
626473,0.0000,1
626474,0.0000,1
626475,0.0000,1
626476,0.0000,1
626477,0.0000,1
626478,0.0000,1
626479,0.0000,1
626480,0.0000,1
626481,0.0000,1
626482,0.0000,1
626483,0.0000,1
626484,0.0000,1
626485,0.0000,1
626486,0.0000,1
626487,0.0000,1
626488,0.0000,1
626489,0.0000,1
626490,0.0000,1
626491,0.0000,1
626492,0.0000,1
626493,0.0000,1
626494,0.0000,1
626495,0.0000,1
626496,0.0000,1
626497,0.0000,1
626498,0.0000,1
626499,0.0000,1
626500,0.0000,1
626501,0.0000,1
626502,0.0000,1
626504,0.0000,1
626505,0.0000,1
626506,0.0000,1
626507,0.0000,1
626508,0.0000,1
626509,0.0000,1
626510,0.0000,1
626511,0.0000,1
626512,0.0000,1
626513,0.0000,1
626514,0.0000,1
626515,0.0000,1
626516,0.0000,1
626517,0.0000,1
626518,0.0000,1
626520,0.0000,1
626522,0.0000,1
626523,0.0000,1
626524,0.0000,1
626525,0.0000,1
626526,0.0000,1
626527,0.0000,1
626528,0.0000,1
626529,0.0000,1
626530,0.0000,1
626531,0.0000,1
626532,0.0000,1
626533,0.0000,1
626534,0.0000,1
626535,0.0000,1
626536,0.0000,1
626537,0.0000,1
626538,0.0000,1
626539,0.0000,1
626540,0.0000,1
626541,0.0000,1
626542,0.0000,1
626543,0.0000,1
626544,0.0000,1
626545,0.0000,1
626546,0.0000,1
626547,0.0000,1
626548,0.0000,1
626549,0.0000,1
626552,0.0000,0
626553,0.0000,1
626554,0.0000,1
626555,0.0000,1
626556,0.0000,1
626557,0.0000,1
626558,0.0000,1
626559,0.0000,1
626560,0.0000,1
626561,0.0000,1
626562,0.0000,1
626563,0.0000,1
626564,0.0000,1
626565,0.0000,1
626566,0.0000,1
626567,0.0000,1
626568,0.0000,1
626569,0.0000,1
626570,0.0000,0
626571,0.0000,1
626572,0.0000,1
626573,0.0000,1
626574,0.0000,1
626575,0.0000,1
626576,0.0000,0
626577,0.0000,0
626578,0.0000,1
626579,0.0000,1
626580,0.0000,1
626581,0.0000,1
626582,0.0000,0
626583,0.0000,1
626584,0.0000,1
626585,0.0000,1
626586,0.0000,1
626587,0.0000,1
626588,0.0000,1
626589,0.0000,1
626590,0.0000,1
626591,0.0000,1
626592,0.0000,1
626593,0.0000,1
626594,0.0000,1
626595,0.0000,1
626596,0.0000,1
626597,0.0000,1
626598,0.0000,0
626599,0.0000,1
626600,0.0000,1
626601,0.0000,0
626602,0.0000,1
626603,0.0000,1
626604,0.0000,1
626605,0.0000,1
626606,0.0000,1
626607,0.0000,1
626608,0.0000,1
626609,0.0000,1
626637,0.0000,1
626638,0.0000,1
626639,0.0000,1
626640,0.0000,0
626641,0.0000,1
626642,0.0000,1
626643,0.0000,1
626644,0.0000,0
626645,0.0000,1
626646,0.0000,1
626647,0.0000,1
626648,0.0000,0
626649,0.0000,1
626650,0.0000,1
626651,0.0000,1
626652,0.0000,1
626653,0.0000,1
626654,0.0000,1
626655,0.0000,1
626656,0.0000,1
626657,0.0000,1
626658,0.0000,1
626659,0.0000,1
626660,0.0000,1
626661,0.0000,1
626662,0.0000,1
626663,0.0000,1
626664,0.0000,1
626665,0.0000,1
626666,0.0000,1
626667,0.0000,1
626668,0.0000,1
626669,0.0000,1
626670,0.0000,1
626671,0.0000,1
626672,0.0000,1
626673,0.0000,1
626674,0.0000,1
626675,0.0000,1
626676,0.0000,1
626677,0.0000,0
626678,0.0000,0
626679,0.0000,1
626680,0.0000,1
626681,0.0000,1
626682,0.0000,1
626683,0.0000,1
626684,0.0000,1
626685,0.0000,1
626686,0.0000,1
626687,0.0000,0
626688,0.0000,1
626689,0.0000,1
626690,0.0000,1
626691,0.0000,1
626692,0.0000,1
626693,0.0000,1
626694,0.0000,1
626695,0.0000,1
626696,0.0000,1
626697,0.0000,1
626698,0.0000,1
626699,0.0000,1
626700,0.0000,1
626701,0.0000,1
626702,0.0000,0
626703,0.0000,1
626704,0.0000,1
626705,0.0000,1
626706,0.0000,1
626707,0.0000,1
626708,0.0000,1
626709,0.0000,1
626710,0.0000,1
626711,0.0000,1
626712,0.0000,1
626713,0.0000,1
626714,0.0000,1
626715,0.0000,1
626716,0.0000,1
626717,0.0000,1
626718,0.0000,1
626719,0.0000,0
626720,0.0000,0
626721,0.0000,1
626722,0.0000,1
626723,0.0000,1
626724,0.0000,0
626725,0.0000,1
626726,0.0000,0
626727,0.0000,1
626728,0.0000,1
626729,0.0000,0
626730,0.0000,1
626731,0.0000,1
626732,0.0000,1
626733,0.0000,1
626734,0.0000,0
626735,0.0000,1
626736,0.0000,0
626737,0.0000,1
626738,0.0000,1
626739,0.0000,1
626740,0.0000,1
626741,0.0000,1
626742,0.0000,1
626747,0.0000,1
626749,0.0000,1
626750,0.0000,1
626751,0.0000,1
626752,0.0000,1
626753,0.0000,1
626759,0.0000,1
626760,0.0000,1
626761,0.0000,1
626763,0.0000,1
626769,0.0000,1
626777,0.0000,1
626778,0.0000,1
626807,0.0000,1
626819,0.0000,1
626829,0.0000,0
626833,0.0000,1
626834,0.0000,1
626837,0.0000,1
626838,0.0000,1
626843,0.0000,1
626844,0.0000,1
626845,0.0000,1
626847,0.0000,1
626848,0.0000,1
626849,0.0000,1
626851,0.0000,1
626852,0.0000,1
626853,0.0000,1
626854,0.0000,1
626855,0.0000,1
626856,0.0000,1
626857,0.0000,1
626858,0.0000,1
626859,0.0000,1
626860,0.0000,1
626861,0.0000,1
626862,0.0000,1
626863,0.0000,1
626864,0.0000,1
626865,0.0000,1
626866,0.0000,1
626867,0.0000,1
626868,0.0000,1
626873,0.0000,1
626877,0.0000,1
626878,0.0000,1
626879,0.0000,1
626880,0.0000,1
626881,0.0000,1
626882,0.0000,1
626883,0.0000,1
626884,0.0000,1
626885,0.0000,1
626886,0.0000,1
626888,0.0000,1
626889,0.0000,1
626890,0.0000,1
626891,0.0000,1
626892,0.0000,1
626893,0.0000,1
626895,0.0000,1
626898,0.0000,1
626900,0.0000,1
626901,0.0000,1
626902,0.0000,1
626906,0.0000,1
626910,0.0000,1
626912,0.0000,1
626913,0.0000,1
626914,0.0000,1
626915,0.0000,1
626916,0.0000,1
626917,0.0000,1
626918,0.0000,1
626919,0.0000,1
626920,0.0000,1
626921,0.0000,1
626922,0.0000,1
626923,0.0000,1
626925,0.0000,1
626927,0.0000,1
626928,0.0000,1
626929,0.0000,1
626930,0.0000,1
626931,0.0000,1
626932,0.0000,1
626933,0.0000,1
626934,0.0000,1
626935,0.0000,1
626936,0.0000,1
626937,0.0000,1
626938,0.0000,1
626939,0.0000,1
626940,0.0000,1
626941,0.0000,1
626942,0.0000,1
626943,0.0000,1
626945,0.0000,1
626946,0.0000,1
626948,0.0000,1
626949,0.0000,1
626950,0.0000,1
626951,0.0000,1
626952,0.0000,1
626953,0.0000,1
626954,0.0000,1
626955,0.0000,1
626956,0.0000,1
626958,0.0000,1
626959,0.0000,1
626961,0.0000,1
626962,0.0000,1
626963,0.0000,1
626964,0.0000,1
626965,0.0000,1
626966,0.0000,1
626967,0.0000,1
626968,0.0000,1
626969,0.0000,1
626970,0.0000,1
626971,0.0000,1
626972,0.0000,1
626973,0.0000,1
626974,0.0000,1
626975,0.0000,1
626976,0.0000,1
626977,0.0000,1
626979,0.0000,1
626980,0.0000,1
626981,0.0000,1
626982,0.0000,1
626983,0.0000,1
626984,0.0000,1
626989,0.0000,1
626990,0.0000,1
626992,0.0000,1
626993,0.0000,1
626994,0.0000,1
626995,0.0000,1
626996,0.0000,1
626997,0.0000,1
626998,0.0000,1
626999,0.0000,1
627000,0.0000,1
627002,0.0000,1
627003,0.0000,1
627004,0.0000,1
627005,0.0000,1
627006,0.0000,1
627007,0.0000,1
627008,0.0000,1
627009,0.0000,1
627010,0.0000,1
627012,0.0000,1
627013,0.0000,1
627015,0.0000,1
627016,0.0000,1
627018,0.0000,1
627019,0.0000,1
627020,0.0000,1
627022,0.0000,1
627023,0.0000,1
627024,0.0000,1
627025,0.0000,1
627026,0.0000,1
627027,0.0000,1
627028,0.0000,1
627029,0.0000,1
627030,0.0000,1
627031,0.0000,1
627032,0.0000,1
627033,0.0000,1
627034,0.0000,1
627036,0.0000,1
627038,0.0000,1
627040,0.0000,1
627042,0.0000,1
627044,0.0000,1
627046,0.0000,1
627048,0.0000,1
627050,0.0000,1
627052,0.0000,0
627054,0.0000,1
627056,0.0000,1
627058,0.0000,1
627060,0.0000,1
627062,0.0000,1
627064,0.0000,1
627065,0.0000,1
627066,0.0000,1
627067,0.0000,1
627068,0.0000,1
627070,0.0000,1
627071,0.0000,1
627072,0.0000,1
627073,0.0000,1
627075,0.0000,1
627077,0.0000,1
627078,0.0000,1
627080,0.0000,1
627081,0.0000,1
627082,0.0000,1
627083,0.0000,1
627085,0.0000,1
627087,0.0000,1
627088,0.0000,1
627090,0.0000,1
627091,0.0000,1
627092,0.0000,1
627093,0.0000,1
627095,0.0000,1
627097,0.0000,1
627098,0.0000,1
627099,0.0000,1
627100,0.0000,1
627101,0.0000,1
627102,0.0000,1
627103,0.0000,1
627104,0.0000,1
627105,0.0000,1
627106,0.0000,1
627108,0.0000,1
627110,0.0000,1
627112,0.0000,1
627114,0.0000,1
627116,0.0000,1
627118,0.0000,1
627120,0.0000,1
627122,0.0000,1
627124,0.0000,1
627126,0.0000,1
627128,0.0000,1
627131,0.0000,1
627132,0.0000,1
627133,0.0000,1
627134,0.0000,1
627136,0.0000,1
627137,0.0000,1
627138,0.0000,1
627139,0.0000,1
627140,0.0000,1
627141,0.0000,1
627142,0.0000,1
627143,0.0000,1
627144,0.0000,1
627145,0.0000,1
627146,0.0000,1
627147,0.0000,1
627148,0.0000,1
627149,0.0000,1
627151,0.0000,1
627152,0.0000,1
627153,0.0000,1
627154,0.0000,1
627155,0.0000,1
627156,0.0000,1
627157,0.0000,1
627158,0.0000,1
627159,0.0000,1
627160,0.0000,1
627161,0.0000,1
627162,0.0000,1
627163,0.0000,1
627164,0.0000,1
627165,0.0000,1
627166,0.0000,1
627167,0.0000,1
627168,0.0000,1
627169,0.0000,1
627170,0.0000,1
627171,0.0000,1
627172,0.0000,1
627173,0.0000,1
627174,0.0000,1
627175,0.0000,1
627176,0.0000,1
627177,0.0000,1
627178,0.0000,1
627179,0.0000,1
627180,0.0000,1
627187,0.0000,1
627188,0.0000,1
627189,0.0000,1
627191,0.0000,1
627193,0.0000,1
627194,0.0000,1
627195,0.0000,1
627196,0.0000,1
627197,0.0000,1
627198,0.0000,1
627199,0.0000,1
627200,0.0000,1
627201,0.0000,1
627202,0.0000,1
627203,0.0000,1
627204,0.0000,1
627205,0.0000,1
627206,0.0000,1
627207,0.0000,1
627208,0.0000,1
627209,0.0000,1
627210,0.0000,1
627211,0.0000,1
627212,0.0000,1
627213,0.0000,1
627216,0.0000,1
627217,0.0000,1
627218,0.0000,1
627219,0.0000,1
627220,0.0000,1
627222,0.0000,1
627227,0.0000,1
627229,0.0000,1
627230,0.0000,1
627234,0.0000,1
627235,0.0000,1
627236,0.0000,1
627237,0.0000,1
627241,0.0000,1
627242,0.0000,1
627243,0.0000,1
627247,0.0000,1
627248,0.0000,1
627249,0.0000,1
627250,0.0000,1
627251,0.0000,1
627252,0.0000,1
627253,0.0000,1
627256,0.0000,1
627257,0.0000,1
627258,0.0000,1
627259,0.0000,1
627260,0.0000,1
627261,0.0000,1
627262,0.0000,1
627263,0.0000,1
627264,0.0000,1
627265,0.0000,1
627266,0.0000,1
627267,0.0000,1
627268,0.0000,1
627269,0.0000,1
627270,0.0000,1
627271,0.0000,1
627272,0.0000,1
627273,0.0000,1
627274,0.0000,1
627275,0.0000,1
627276,0.0000,1
627281,0.0000,1
627282,0.0000,1
627283,0.0000,1
627289,0.0000,1
627290,0.0000,1
627291,0.0000,1
627292,0.0000,1
627293,0.0000,1
627294,0.0000,1
627295,0.0000,1
627296,0.0000,1
627297,0.0000,1
627298,0.0000,1
627299,0.0000,1
627300,0.0000,1
627301,0.0000,1
627302,0.0000,1
627303,0.0000,1
627304,0.0000,1
627305,0.0000,1
627306,0.0000,1
627307,0.0000,1
627308,0.0000,1
627309,0.0000,1
627310,0.0000,1
627311,0.0000,1
627312,0.0000,1
627313,0.0000,1
627314,0.0000,1
627315,0.0000,1
627316,0.0000,1
627318,0.0000,1
627319,0.0000,1
627320,0.0000,1
627321,0.0000,1
627322,0.0000,1
627323,0.0000,1
627324,0.0000,1
627325,0.0000,1
627326,0.0000,1
627327,0.0000,1
627328,0.0000,1
627329,0.0000,1
627330,0.0000,1
627331,0.0000,1
627332,0.0000,1
627333,0.0000,1
627334,0.0000,1
627335,0.0000,1
627336,0.0000,1
627337,0.0000,1
627338,0.0000,1
627339,0.0000,1
627340,0.0000,1
627341,0.0000,1
627342,0.0000,1
627343,0.0000,1
627364,0.0000,1
627365,0.0000,1
627366,0.0000,1
627367,0.0000,1
627368,0.0000,1
627369,0.0000,1
627370,0.0000,1
627371,0.0000,1
627372,0.0000,1
627373,0.0000,1
627374,0.0000,1
627375,0.0000,1
627376,0.0000,1
627382,0.0000,1
627383,0.0000,1
627384,0.0000,1
627385,0.0000,1
627386,0.0000,1
627387,0.0000,1
627388,0.0000,1
627389,0.0000,1
627390,0.0000,1
627391,0.0000,1
627392,0.0000,1
627393,0.0000,1
627394,0.0000,1
627395,0.0000,1
627396,0.0000,1
627397,0.0000,1
627398,0.0000,1
627399,0.0000,1
627400,0.0000,1
627401,0.0000,1
627402,0.0000,1
627403,0.0000,1
627404,0.0000,1
627405,0.0000,1
627406,0.0000,1
627407,0.0000,1
627408,0.0000,1
627409,0.0000,1
627410,0.0000,1
627411,0.0000,1
627412,0.0000,1
627413,0.0000,1
627415,0.0000,1
627416,0.0000,1
627417,0.0000,1
627421,0.0000,1
627422,0.0000,1
627423,0.0000,1
627424,0.0000,1
627425,0.0000,1
627426,0.0000,1
627427,0.0000,1
627428,0.0000,1
627429,0.0000,1
627430,0.0000,1
627434,0.0000,1
627435,0.0000,1
627436,0.0000,1
627437,0.0000,1
627438,0.0000,1
627439,0.0000,1
627440,0.0000,1
627441,0.0000,1
627442,0.0000,1
627446,0.0000,1
627447,0.0000,1
627448,0.0000,1
627449,0.0000,1
627450,0.0000,1
627451,0.0000,1
627452,0.0000,1
627453,0.0000,1
627454,0.0000,1
627455,0.0000,1
627456,0.0000,1
627457,0.0000,1
627458,0.0000,1
627459,0.0000,1
627460,0.0000,1
627461,0.0000,1
627462,0.0000,1
627463,0.0000,1
627464,0.0000,1
627465,0.0000,1
627466,0.0000,1
627467,0.0000,1
627468,0.0000,1
627469,0.0000,1
627470,0.0000,1
627471,0.0000,1
627472,0.0000,1
627473,0.0000,1
627474,0.0000,1
627475,0.0000,1
627476,0.0000,1
627477,0.0000,1
627478,0.0000,1
627479,0.0000,1
627480,0.0000,1
627481,0.0000,1
627482,0.0000,1
627483,0.0000,1
627484,0.0000,1
627485,0.0000,1
627486,0.0000,1
627487,0.0000,1
627488,0.0000,1
627489,0.0000,1
627490,0.0000,1
627491,0.0000,1
627492,0.0000,1
627493,0.0000,1
627494,0.0000,1
627498,0.0000,1
627506,0.0000,1
627507,0.0000,1
627508,0.0000,1
627509,0.0000,1
627510,0.0000,1
627511,0.0000,1
627512,0.0000,1
627513,0.0000,1
627514,0.0000,1
627515,0.0000,1
627516,0.0000,1
627517,0.0000,1
627518,0.0000,1
627519,0.0000,1
627520,0.0000,1
627521,0.0000,1
627522,0.0000,1
627523,0.0000,1
627524,0.0000,1
627525,0.0000,1
627526,0.0000,1
627527,0.0000,1
627528,0.0000,1
627529,0.0000,1
627530,0.0000,1
627531,0.0000,1
627532,0.0000,1
627533,0.0000,1
627535,0.0000,1
627536,0.0000,1
627537,0.0000,1
627538,0.0000,1
627539,0.0000,1
627540,0.0000,1
627541,0.0000,1
627542,0.0000,1
627547,0.0000,1
627548,0.0000,1
627549,0.0000,1
627550,0.0000,1
627551,0.0000,1
627552,0.0000,1
627553,0.0000,1
627554,0.0000,1
627555,0.0000,1
627556,0.0000,1
627557,0.0000,1
627558,0.0000,1
627559,0.0000,1
627560,0.0000,1
627561,0.0000,1
627562,0.0000,1
627563,0.0000,1
